Unique_Id_Transaction,Id_ Clients,ItemQty,ItemPrice,Date,Item_Name,Customer_Type, avg_sales_amount,Avg_convertion_Rate, avg_QTY,avg_T
563,25086,4,192,7/8/2018,Nike Air Huarache By You,Tech Savy,43.61,43.61,0.52,40.83
564,25095,4,299,11/19/2018,Nike Air Force 1 High Unlocked By You,Tech Savy,51.21,51.21,0.12,53.53
565,25099,1,130,11/19/2018,Nike Air Max 90 By You,Tech Savy,52.63,52.63,0.1,52.13
566,25120,6,347,11/19/2018,Nike Air Max 90 Unlocked By You,Tech Savy,49.71,49.71,7.4,49.85
567,25123,1,297,3/20/2018,Nike Air Force 1 High By You,Tech Savy,50.74,50.74,2.59,47.81
568,25126,6,116,3/20/2018,Nike Air Force 1 Mid By You Valentine's Day,Tech Savy,58.18,58.18,0.29,58.45
569,25148,5,233,3/20/2018,Nike Pegasus 39 By You,Tech Savy,50.26,50.26,3.41,48.68
570,25151,6,128,3/20/2018,Nike Air Force 1 Low Unlocked By You,Tech Savy,52.78,52.78,0.05,53.01
571,25154,5,205,3/20/2018,Nike Air Force 1 Low By You,Tech Savy,51.19,51.19,0.15,52.57
572,25168,1,345,3/25/2018,Nike Air Force 1 Low By Bishop Gorman,Tech Savy,49.5,49.5,1.17,48.54
573,25175,4,132,3/25/2018,Nike Gripknit Phantom GX Elite FG By You,Tech Savy,56.89,56.89,3.15,56.62
574,25178,4,134,3/20/2018,Nike Air Force 1 Low By You,Tech Savy,55.01,55.01,0.38,55.48
575,25181,6,161,3/20/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Tech Savy,52.67,52.67,0.38,52.7
576,25183,5,262,3/20/2018,Nike Blazer Low '77 By You,Tech Savy,53.87,53.87,14.25,55.12
577,25200,1,171,3/20/2018,Nike Air Force 1 Mid By You Valentine's Day ,Tech Savy,53.08,53.08,1.94,54.09
578,25214,4,271,3/25/2018,Nike Blazer Mid '77 By Ameena,Tech Savy,57.55,57.55,13.83,57.79
579,25224,2,174,3/25/2018,Nike Air Force 1 Low By Duncanville,Tech Savy,51.93,51.93,0.63,52.95
580,25245,3,157,3/25/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Tech Savy,51.95,51.95,0.88,52
581,25258,4,320,3/25/2018,Nike Air Force 1 Low By Sierra Canyon,Tech Savy,49.37,49.37,0.15,51.37
582,25260,1,200,3/25/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Tech Savy,52.84,52.84,37.19,52.69
583,25269,3,279,3/25/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Tech Savy,55.7,55.7,0.64,55.26
584,25279,5,257,3/25/2018,Converse Custom Chuck Taylor All Star High Top,Tech Savy,54.68,54.68,23.78,54.09
585,25281,4,257,3/25/2018,Nike Air Max 95 Unlocked By You,Sporty,50.27,50.27,0.03,50.51
586,25286,6,158,3/25/2018,Nike Air Huarache By You Valentine's Day,Sporty,55.19,55.19,0.95,54.21
587,25288,1,295,3/25/2018,Nike Air Huarache By You,Sporty,56.36,56.36,0.22,55.91
588,25290,2,354,3/25/2018,Nike Air Force 1 High Unlocked By You,Sporty,53.16,53.16,0.36,52.73
589,25293,6,150,3/25/2018,Nike Air Max 90 By You,Sporty,50.45,50.45,0.07,50.16
590,25295,3,264,3/25/2018,Nike Air Max 90 Unlocked By You,Sporty,55.52,55.52,0.28,54.38
591,25297,4,207,3/25/2018,Nike Air Force 1 High By You,Sporty,54.82,54.82,0.29,55.92
592,25299,2,240,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,50.25,50.25,0,49
593,25307,6,247,7/8/2018,Nike Pegasus 39 By You,Sporty,51.2,51.2,38.39,50.43
594,25312,5,164,7/8/2018,Nike Air Force 1 Low Unlocked By You,Sporty,51.44,51.44,0.31,48.42
595,25317,2,292,7/8/2018,Nike Air Force 1 Low By You,Sporty,51.21,51.21,0.48,51.74
596,25320,5,371,7/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,51.79,51.79,0.09,51.63
597,25322,2,302,7/8/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,52.27,52.27,0.67,52.87
598,25324,6,326,7/8/2018,Nike Air Force 1 Low By You,Sporty,49.37,49.37,1.08,47.05
599,25326,1,266,7/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,51.99,51.99,0.12,54.8
600,25328,2,251,7/8/2018,Nike Blazer Low '77 By You,Sporty,49.98,49.98,0.82,47.33
601,25335,5,294,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,48.69,48.69,6.53,47.88
602,25339,2,233,7/8/2018,Nike Blazer Mid '77 By Ameena,Sporty,47.08,47.08,0.41,47.85
603,25368,4,229,7/8/2018,Nike Air Force 1 Low By Duncanville,Sporty,51.14,51.14,0.65,54.1
604,25372,3,355,7/8/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,49.32,49.32,0.17,46.71
605,25377,5,224,7/8/2018,Nike Air Force 1 Low By Sierra Canyon,Sporty,54.81,54.81,0.52,55.46
606,25386,6,370,7/8/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,54.56,54.56,0.14,54.4
607,25394,4,130,7/8/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,47.5,47.5,3.87,45.75
608,25398,1,117,7/8/2018,Converse Custom Chuck Taylor All Star High Top,Sporty,50.64,50.64,0.09,49.19
609,25402,5,154,7/8/2018,Nike Air Max 95 Unlocked By You,Sporty,52.88,52.88,0.18,51.96
610,25407,4,314,7/8/2018,Nike Air Huarache By You Valentine's Day,Sporty,49.62,49.62,0.21,50.47
611,25426,6,370,7/8/2018,Nike Air Huarache By You,Sporty,52.91,52.91,0,52.88
612,25430,4,144,7/8/2018,Nike Air Force 1 High Unlocked By You,Sporty,55.09,55.09,0.76,55.08
613,25436,5,200,7/8/2018,Nike Air Max 90 By You,Sporty,52,52,6.17,52.83
614,25438,1,144,7/8/2018,Nike Air Max 90 Unlocked By You,Sporty,50.31,50.31,0.26,53.7
615,25473,1,364,7/8/2018,Nike Air Force 1 High By You,Sporty,56.2,56.2,0.63,55.65
616,25483,5,326,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,45.53,45.53,0,47.93
617,25486,3,283,7/8/2018,Nike Pegasus 39 By You,Sporty,52.21,52.21,0.21,51.64
618,25488,5,238,7/8/2018,Nike Air Force 1 Low Unlocked By You,Sporty,54.14,54.14,1.05,53.54
619,25489,1,369,7/8/2018,Nike Air Force 1 Low By You,Sporty,47.49,47.49,3.81,44.73
620,25491,1,339,7/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,52.98,52.98,0.26,51.81
621,25506,1,271,7/8/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,51.39,51.39,4.85,51.98
622,25513,2,130,7/8/2018,Nike Air Force 1 Low By You,Sporty,52.06,52.06,0.23,52.07
623,25518,3,154,11/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,47.06,47.06,0.13,47.59
624,25524,6,345,11/8/2018,Nike Blazer Low '77 By You,Sporty,49.7,49.7,0.09,47.47
625,25530,2,150,11/8/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,48.68,48.68,4.41,49.84
626,25535,4,247,11/8/2018,Nike Blazer Mid '77 By Ameena,Sporty,52.58,52.58,0.04,53.3
627,25572,6,328,11/8/2018,Nike Air Force 1 Low By Duncanville,Sporty,52.46,52.46,0.4,52.24
628,25580,6,194,11/8/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,45.54,45.54,0.35,45.1
629,25592,6,340,11/8/2018,Nike Air Force 1 Low By Sierra Canyon,Sporty,53.52,53.52,0.24,53.13
630,25594,4,154,11/8/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,50.86,50.86,0.14,49.79
631,25596,2,325,11/8/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,50.16,50.16,0.76,48.21
632,25599,4,130,11/8/2018,Converse Custom Chuck Taylor All Star High Top,Sporty,46.58,46.58,0.37,46.48
633,25612,2,312,11/8/2018,Nike Air Max 95 Unlocked By You,Sporty,50.33,50.33,93.68,48.26
634,25645,4,302,11/8/2018,Nike Air Huarache By You Valentine's Day,Sporty,54.83,54.83,0.04,55.35
635,25649,6,299,11/8/2018,Nike Air Huarache By You,Sporty,51.01,51.01,0.2,49.8
636,25653,1,258,11/8/2018,Nike Air Force 1 High Unlocked By You,Sporty,49.12,49.12,0.18,47.59
637,25658,1,202,11/8/2018,Nike Air Max 90 By You,Sporty,48.48,48.48,1.11,47.95
638,25662,1,293,11/8/2018,Nike Air Max 90 Unlocked By You,Sporty,48.42,48.42,0.12,48.01
639,25718,6,138,11/8/2018,Nike Air Force 1 High By You,Sporty,51.37,51.37,0.24,50.22
640,25736,1,219,11/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,54.84,54.84,0.73,54.7
641,25740,3,235,11/8/2018,Nike Pegasus 39 By You,Sporty,52.55,52.55,0.18,52.19
642,25743,3,248,11/8/2018,Nike Air Force 1 Low Unlocked By You,Sporty,51.48,51.48,0.14,50.9
643,25745,4,275,11/8/2018,Nike Air Force 1 Low By You,Sporty,52.6,52.6,0.37,52.18
644,25754,4,175,11/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,53.44,53.44,1.53,52.25
645,25758,2,238,11/8/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,56.84,56.84,0.56,55.87
646,25769,5,187,11/8/2018,Nike Air Force 1 Low By You,Sporty,54,54,0.16,54.14
647,25772,2,320,11/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,51.06,51.06,0.16,50.48
648,25777,3,374,11/8/2018,Nike Blazer Low '77 By You,Sporty,51.24,51.24,0.97,51.87
649,25779,4,315,11/8/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,50.8,50.8,6.96,53.11
650,25781,5,295,11/8/2018,Nike Blazer Mid '77 By Ameena,Sporty,52.72,52.72,3.7,53.16
651,25785,3,297,11/8/2018,Nike Air Force 1 Low By Duncanville,Sporty,54.58,54.58,0.46,54.21
652,25793,5,352,11/8/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,50.92,50.92,0.28,52.19
653,25797,2,180,11/8/2018,Nike Air Force 1 Low By Sierra Canyon,Sporty,54.6,54.6,0.39,54.08
654,25799,2,141,11/8/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,55.09,55.09,0.16,54.93
655,25805,3,223,11/8/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,52.56,52.56,0.11,53.95
656,25807,6,356,7/8/2018,Converse Custom Chuck Taylor All Star High Top,Sporty,53.48,53.48,0,52.79
657,25815,4,164,7/8/2018,Nike Air Max 95 Unlocked By You,Sporty,48.33,48.33,0.05,47.41
658,25817,4,348,7/8/2018,Nike Air Huarache By You Valentine's Day,Sporty,53.84,53.84,0.35,53.64
659,25823,2,305,7/8/2018,Nike Air Huarache By You,Sporty,48.28,48.28,0.11,46.28
660,25839,4,159,7/8/2018,Nike Air Force 1 High Unlocked By You,Sporty,48.7,48.7,11.71,48.83
661,25841,2,204,7/8/2018,Nike Air Max 90 By You,Sporty,50.84,50.84,0.07,50.59
662,25843,5,276,7/8/2018,Nike Air Max 90 Unlocked By You,Sporty,52.9,52.9,1.39,53.46
663,25845,2,244,7/8/2018,Nike Air Force 1 High By You,Sporty,48.96,48.96,0.04,49.18
664,25851,3,176,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,48.6,48.6,27.87,47.15
665,25862,6,149,11/19/2018,Nike Pegasus 39 By You,Sporty,51.12,51.12,1.1,49.23
666,25867,6,145,11/19/2018,Nike Air Force 1 Low Unlocked By You,Sporty,50.06,50.06,0.25,50.58
667,25871,5,325,11/19/2018,Nike Air Force 1 Low By You,Sporty,50.97,50.97,0.19,50.87
668,25873,3,169,7/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,53.57,53.57,0.02,55.75
669,25875,4,219,7/8/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,53.63,53.63,2.41,52.31
670,25878,1,155,7/8/2018,Nike Air Force 1 Low By You,Sporty,50.3,50.3,0.58,50.38
671,25885,1,272,7/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,49.82,49.82,0.33,47.41
672,25898,5,180,7/8/2018,Nike Blazer Low '77 By You,Sporty,49.05,49.05,0.35,48.58
673,25899,5,145,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,55.57,55.57,1.12,56.02
674,27001,6,252,7/8/2018,Nike Blazer Mid '77 By Ameena,Sporty,47.51,47.51,93.03,45.27
675,27006,1,254,7/8/2018,Nike Air Force 1 Low By Duncanville,Sporty,44.28,44.28,84.74,42.15
676,27025,1,368,3/25/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,36.24,36.24,84.09,33.65
677,27050,1,219,3/25/2018,Nike Air Force 1 Low By Sierra Canyon,Sporty,41.31,41.31,66.38,40.94
678,27073,2,294,3/25/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,38.48,38.48,77.66,36.19
679,27075,4,214,3/25/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,44.38,44.38,92.42,43.99
680,27077,3,120,3/25/2018,Converse Custom Chuck Taylor All Star High Top,Sporty,40.63,40.63,93.41,38.37
681,27099,3,189,3/25/2018,Nike Air Max 95 Unlocked By You,Sporty,36.79,36.79,93.97,34.82
682,27135,3,297,3/25/2018,Nike Air Huarache By You Valentine's Day,Sporty,43.01,43.01,61.27,42.17
683,27150,2,168,3/25/2018,Nike Air Huarache By You,Sporty,44.18,44.18,57.98,42.03
684,27160,2,136,3/25/2018,Nike Air Force 1 High Unlocked By You,Sporty,43.26,43.26,81.65,42.89
685,27205,2,337,3/25/2018,Nike Air Max 90 By You,Sporty,44.59,44.59,92.67,44.31
686,27245,1,374,3/25/2018,Nike Air Max 90 Unlocked By You,Sporty,50.43,50.43,31.85,49.49
687,27250,3,306,3/25/2018,Nike Air Force 1 High By You,Sporty,34.91,34.91,88.32,32.66
688,27361,4,118,08/01/2017,Nike Air Force 1 Mid By You Valentine's Day,Sporty,46.57,46.57,90.56,45.3
689,27372,4,129,08/01/2017,Nike Pegasus 39 By You,Sporty,36.92,36.92,64.97,35.82
690,27413,3,356,08/01/2017,Nike Air Force 1 Low Unlocked By You,Sporty,40.02,40.02,94.49,37.68
691,27425,3,332,08/01/2017,Nike Air Force 1 Low By You,Sporty,43.37,43.37,65.02,43.89
692,27430,6,289,08/01/2017,Nike Air Force 1 Low By Bishop Gorman,Sporty,41.02,41.02,92.77,39.89
693,27450,2,188,08/01/2017,Nike Gripknit Phantom GX Elite FG By You,Sporty,42.17,42.17,88.45,38.78
694,27491,4,374,08/01/2017,Nike Air Force 1 Low By You,Sporty,44.8,44.8,68.03,41.12
695,27495,3,255,08/01/2017,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,42.74,42.74,91.29,41.16
696,27580,2,376,08/01/2017,Nike Blazer Low '77 By You,Sporty,42.68,42.68,92.4,38.91
697,27600,2,141,08/01/2017,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,39.75,39.75,95.98,37.57
698,27615,3,148,08/01/2017,Nike Blazer Mid '77 By Ameena,Sporty,39.94,39.94,92,37.12
699,27660,4,375,08/01/2017,Nike Air Force 1 Low By Duncanville,Sporty,52.26,52.26,28.26,48.56
700,27745,2,146,08/01/2017,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,38.1,38.1,93.01,40.1
701,27787,4,362,08/01/2017,Nike Air Force 1 Low By Sierra Canyon,Sporty,41.87,41.87,93.75,39.53
702,27800,2,188,08/01/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,45.09,45.09,64.38,44.14
703,27810,3,264,31/08/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,44.39,44.39,62.15,41.09
704,41001,2,186,31/08/2017,Converse Custom Chuck Taylor All Star High Top,Sporty,55.17,55.17,1.05,54.75
705,41006,2,222,31/08/2017,Nike Air Max 95 Unlocked By You,Sporty,49.76,49.76,15.28,48.78
706,41013,5,168,31/08/2017,Nike Air Huarache By You Valentine's Day,Sporty,47.9,47.9,0.34,46.32
707,41016,3,332,31/08/2017,Nike Air Huarache By You,Sporty,48.27,48.27,0.22,45.4
708,41020,6,133,31/08/2017,Nike Air Force 1 High Unlocked By You,Sporty,54.2,54.2,0.09,53.7
709,41026,4,153,31/08/2017,Nike Air Max 90 By You,Sporty,54.39,54.39,0.28,51.68
710,41078,4,260,31/08/2017,Nike Air Max 90 Unlocked By You,Sporty,49.87,49.87,2.87,47.91
711,41132,6,346,3/25/2018,Nike Air Force 1 High By You,Sporty,50,50,2.44,48.85
712,41206,2,133,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,49.56,49.56,0.08,46.97
713,41244,4,238,3/25/2018,Nike Pegasus 39 By You,Sporty,53.43,53.43,0.15,54.15
714,41298,3,351,02/04/2017,Nike Air Force 1 Low Unlocked By You,Sporty,51.63,51.63,0.45,50.65
715,41306,6,153,02/04/2017,Nike Air Force 1 Low By You,Sporty,50.77,50.77,3.01,50.3
716,41319,4,286,02/04/2017,Nike Air Force 1 Low By Bishop Gorman,Sporty,48.57,48.57,0.24,48.41
717,41349,3,245,02/04/2017,Nike Gripknit Phantom GX Elite FG By You,Sporty,47.79,47.79,0.54,47.96
718,41357,6,380,02/04/2017,Nike Air Force 1 Low By You,Sporty,48.42,48.42,16.77,47.42
719,41359,5,157,3/25/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,49.36,49.36,1.92,48.18
720,41378,1,295,3/25/2018,Nike Blazer Low '77 By You,Sporty,50.65,50.65,5.88,49.82
721,41396,1,281,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,50.64,50.64,4.55,48.8
722,41483,4,341,3/25/2018,Nike Blazer Mid '77 By Ameena,Sneaker collector,34.91,49.46,6.97,47.72
723,41503,3,171,3/25/2018,Nike Air Force 1 Low By Duncanville,Sneaker collector,49.11,49.11,0.21,48.12
724,41518,6,207,3/25/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sneaker collector,49.81,49.81,0.91,50.29
725,41524,1,354,3/25/2018,Nike Air Force 1 Low By Sierra Canyon,Sneaker collector,51.27,51.27,0.09,51.33
726,41530,3,308,3/25/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sneaker collector,48.85,48.85,6.72,48.87
727,41548,4,271,7/8/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sneaker collector,48.2,48.2,0.69,46.55
728,41551,3,287,7/8/2018,Converse Custom Chuck Taylor All Star High Top,Sneaker collector,54.84,54.84,3.07,54.59
729,41615,6,348,7/8/2018,Nike Air Max 95 Unlocked By You,Sneaker collector,55.41,55.41,0.58,55.58
730,41660,2,148,7/8/2018,Nike Air Huarache By You Valentine's Day,Sneaker collector,49.32,49.32,0.2,47.06
731,41668,4,137,7/8/2018,Nike Air Huarache By You,Sneaker collector,53.75,53.75,2.34,52.12
732,41676,2,380,7/8/2018,Nike Air Force 1 High Unlocked By You,Sneaker collector,50.77,50.77,8.18,50.08
733,41770,1,151,7/8/2018,Nike Air Max 90 By You,Sneaker collector,48.07,48.07,0.18,46.96
734,41791,6,371,7/8/2018,Nike Air Max 90 Unlocked By You,Sneaker collector,50.27,50.27,0.74,49.92
735,41797,4,253,7/8/2018,Nike Air Force 1 High By You,Sneaker collector,49.69,49.69,1.24,49.62
736,41799,2,258,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Sneaker collector,45.92,45.92,0.21,45.64
737,41801,5,301,7/8/2018,Nike Pegasus 39 By You,Sneaker collector,50.94,50.94,1.45,50.81
738,41807,6,372,7/8/2018,Nike Air Force 1 Low Unlocked By You,Sneaker collector,50.82,50.82,1.83,48.76
739,41872,6,186,7/8/2018,Nike Air Force 1 Low By You,Sneaker collector,46.8,46.8,2.72,48.47
740,41885,6,224,7/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sneaker collector,48.4,48.4,0.05,48.62
741,44001,1,235,7/8/2018,Nike Gripknit Phantom GX Elite FG By You,Sneaker collector,49.77,49.77,45.48,48.44
742,44035,5,341,7/8/2018,Nike Air Force 1 Low By You,Sneaker collector,46.39,46.39,48.71,43.71
743,44078,2,238,7/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sneaker collector,47.22,47.22,39.66,45.13
744,44090,5,344,7/8/2018,Nike Blazer Low '77 By You,Sneaker collector,44,44,38.3,42.62
745,44098,4,160,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sneaker collector,44.9,44.9,52,42.97
746,44110,6,249,3/25/2018,Nike Blazer Mid '77 By Ameena,Sneaker collector,49.72,49.72,34,47.37
747,44279,5,287,08/01/2017,Nike Air Force 1 Low By Duncanville,Sneaker collector,49.66,49.66,20.84,48.03
748,44378,2,349,08/01/2017,Nike Phantom GX Academy Dynamic Fit MG By You,Sneaker collector,46.19,46.19,66.55,44.11
749,44420,4,223,08/01/2017,Nike Air Force 1 Low By Sierra Canyon,Sneaker collector,45.44,45.44,45.72,44.88
750,44430,2,248,08/01/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sneaker collector,49.18,49.18,56.29,48.12
751,44560,2,135,31/08/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sneaker collector,41.19,41.19,76.79,40.86
752,44650,4,252,31/08/2017,Converse Custom Chuck Taylor All Star High Top,Sneaker collector,48.86,48.86,33.62,48.06
753,44847,6,253,31/08/2017,Nike Air Max 95 Unlocked By You,Sneaker collector,41.52,41.52,91.35,40.83
754,44855,2,229,7/8/2018,Nike Air Huarache By You Valentine's Day,Sneaker collector,51.34,51.34,34.01,51.05
755,44874,1,276,7/8/2018,Nike Air Huarache By You,Sneaker collector,49.31,49.31,31.13,48.67
756,47001,1,346,7/8/2018,Nike Air Force 1 High Unlocked By You,Sneaker collector,51.41,51.41,8.47,49.31
757,47030,2,252,7/8/2018,Nike Air Max 90 By You,Sneaker collector,45.23,45.23,40.26,42.68
758,47053,6,313,7/8/2018,Nike Air Max 90 Unlocked By You,Sneaker collector,46.07,46.07,16.07,44.14
759,47058,5,239,7/8/2018,Nike Air Force 1 High By You,Sneaker collector,46.3,46.3,0.06,43.87
760,47161,5,322,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Sneaker collector,40.17,40.17,0.1,37.5
761,47170,6,291,7/8/2018,Nike Pegasus 39 By You,Sneaker collector,45.17,45.17,2.17,43.24
762,47189,2,315,7/8/2018,Nike Air Force 1 Low Unlocked By You,Sneaker collector,46.09,46.09,14.47,44.3
763,47205,1,320,7/8/2018,Nike Air Force 1 Low By You,Sneaker collector,44.45,44.45,1.53,43.72
764,47245,2,323,3/25/2018,Nike Air Force 1 Low By Bishop Gorman,Sneaker collector,46.54,46.54,21.33,44.46
765,47258,5,328,3/25/2018,Nike Gripknit Phantom GX Elite FG By You,Sneaker collector,42.23,42.23,3.1,40.18
766,47268,3,297,3/25/2018,Nike Air Force 1 Low By You,Sneaker collector,43.73,43.73,37.88,40.39
767,47288,1,123,3/25/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sneaker collector,48.61,48.61,10.06,47.02
768,47318,6,263,3/25/2018,Nike Blazer Low '77 By You,Sneaker collector,47.49,47.49,10.27,45.78
769,47460,1,267,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sneaker collector,46.61,46.61,0.08,43.38
770,47541,1,245,3/25/2018,Nike Blazer Mid '77 By Ameena,Sneaker collector,42.33,42.33,63.83,39.84
771,47545,2,148,3/25/2018,Nike Air Force 1 Low By Duncanville,Sneaker collector,46.16,46.16,0.5,45.9
772,47551,4,191,3/25/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sneaker collector,48.06,48.06,0.64,46.55
773,47555,4,127,3/25/2018,Nike Air Force 1 Low By Sierra Canyon,Sneaker collector,46.91,46.91,0.67,45.27
774,47570,1,222,3/25/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sneaker collector,41.33,41.33,8.51,39.23
775,47605,3,379,3/25/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sneaker collector,42.63,42.63,0.61,42.12
776,47660,6,342,08/01/2017,Converse Custom Chuck Taylor All Star High Top,Sneaker collector,45.1,45.1,6.65,43.03
777,47675,6,209,08/01/2017,Nike Air Max 95 Unlocked By You,Sneaker collector,45.34,45.34,2.91,43.41
778,47692,1,348,08/01/2017,Nike Air Huarache By You Valentine's Day,Sneaker collector,48.16,48.16,6.45,46.6
779,47703,1,231,11/19/2018,Nike Air Huarache By You,Sneaker collector,47.03,47.03,3.02,44.53
780,47707,6,338,10/27/2018,Nike Air Force 1 High Unlocked By You,Sneaker collector,44.35,44.35,0.6,42.02
781,47720,3,151,7/8/2018,Nike Air Max 90 By You,Sneaker collector,45.19,45.19,30.06,43.32
782,47745,4,238,7/8/2018,Nike Air Max 90 Unlocked By You,Sneaker collector,44.41,44.41,4.03,42.69
783,47798,4,156,7/8/2018,Nike Air Force 1 High By You,Sneaker collector,46.67,46.67,22.05,44.05
784,47960,3,234,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Sneaker collector,44.79,44.79,0.74,44.2
785,47980,5,376,7/8/2018,Nike Pegasus 39 By You,Sneaker collector,44.21,44.21,25.15,41.51
786,50001,6,119,7/8/2018,Nike Air Force 1 Low Unlocked By You,Sneaker collector,54.47,54.47,2.78,54.18
787,50006,4,319,7/8/2018,Nike Air Force 1 Low By You,Sneaker collector,53.46,53.46,1.06,52.62
788,50110,4,122,7/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sneaker collector,46.84,46.84,2.54,45.98
789,50124,2,210,02/04/2017,Nike Gripknit Phantom GX Elite FG By You,Sneaker collector,46.48,46.48,4.43,46.56
790,50150,1,368,02/04/2017,Nike Air Force 1 Low By You,Sneaker collector,51.56,51.56,1.14,51.06
791,50223,5,332,02/04/2017,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sneaker collector,49.69,49.69,0.39,49.75
792,50226,4,251,31/08/2017,Nike Blazer Low '77 By You,Sneaker collector,51.44,51.44,3.57,50.1
793,50245,6,230,31/08/2017,Nike Air Force 1 Mid By You Valentine's Day ,Sneaker collector,51.96,51.96,0.31,52.26
794,50251,6,209,31/08/2017,Nike Blazer Mid '77 By Ameena,Sneaker collector,49.06,49.06,0.83,47.66
795,50270,2,361,31/08/2017,Nike Air Force 1 Low By Duncanville,Sneaker collector,47.75,47.75,0.06,45.79
796,50287,4,314,31/08/2017,Nike Phantom GX Academy Dynamic Fit MG By You,Sneaker collector,48.29,48.29,1.33,47.96
797,50313,3,159,31/08/2017,Nike Air Force 1 Low By Sierra Canyon,Sneaker collector,51.59,51.59,2.69,51.41
798,50318,5,287,31/08/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sneaker collector,51.73,51.73,0.87,50.67
799,50325,6,186,31/08/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sneaker collector,45.27,45.27,9.7,45.2
800,50330,4,290,16/06/2017,Converse Custom Chuck Taylor All Star High Top,Sneaker collector,49.3,49.3,11.65,48.01
801,50350,6,324,16/06/2017,Nike Air Max 95 Unlocked By You,Sneaker collector,46.95,46.95,1.16,46.81
802,50370,3,257,16/06/2017,Nike Air Huarache By You Valentine's Day,Sneaker collector,49.48,49.48,2.27,48.12
803,50400,4,328,16/06/2017,Nike Air Huarache By You,Sneaker collector,49.92,49.92,28.61,50.01
